factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-1.429837 -2.262633 1.866341 -5.263522 0.2343701
-1.502416 -2.013457 1.816068 -4.534464 0.2212193
-1.541574 -2.182956 1.942351 -4.685413 0.2165334
-1.710712 -2.397782 1.800279 -4.616143 0.2866682
-1.817819 -2.144202 1.730534 -5.182757 0.2101537
-1.607456 -2.23509 2.369992 -5.203012 0.1157682
-1.629444 -2.310373 2.456218 -5.660769 0.2071078
-1.541391 -3.202744 2.076412 -5.346623 0.2130523
-0.894338 -2.534132 2.043626 -5.400676 0.2584259
-0.9446652 -2.543286 2.008677 -5.425892 0.3247362
-0.9338607 -1.845936 2.004018 -5.41111 0.2362352
-0.76332 -1.4978 1.317999 -5.552067 0.2485868
-1.058323 -1.723086 0.8688874 -5.424066 0.2036719
-0.6739158 -1.85121 0.8699037 -5.836322 0.266601
-0.8010049 -2.735552 0.80025 -6.1557 0.1940133
-0.8280668 -2.7729 0.6541219 -6.346472 0.2581084
-0.8055545 -2.590687 0.5439523 -6.596673 0.2385499
-0.7596898 -2.299701 0.6863417 -6.98421 0.2232514
-0.3264022 -2.133282 0.4375602 -7.392629 0.2001422
-0.728487 -1.785257 0.3667489 -7.27869 0.2154566
-0.878911 -1.26971 0.2272798 -6.577428 0.1716747
-0.7679423 -1.362396 0.464478 -6.623539 0.2274065
-0.9748586 -1.618677 0.336526 -6.76865 0.2916748
-0.8812243 -1.745263 0.5249047 -6.554762 0.2255251
-0.9300982 -1.892838 0.5997357 -6.523694 0.2550842
-0.8557434 -1.665429 0.6671622 -6.855387 0.33421
-0.7620999 -1.870364 0.6417243 -7.026166 0.3470903
-0.8591335 -1.750417 0.5757566 -7.211215 0.362058
-1.09012 -1.891457 1.035708 -7.693761 0.2333548
-0.8760126 -2.40039 0.9388925 -7.772141 0.3289812
-0.6737094 -2.450792 1.136589 -7.708897 0.3930607
-0.8230006 -2.547155 1.502773 -7.669498 0.367235
-0.7386805 -2.361887 1.524334 -7.442193 0.3965724
-0.691489 -2.325856 1.742166 -7.835566 0.4219556
-0.9665041 -2.024924 1.989202 -7.82035 0.3300562
-0.9399493 -1.955128 2.076449 -7.938644 0.3865161
-1.101841 -1.561614 1.76941 -7.936344 0.3394188
-0.7990587 -1.388202 2.004667 -7.839687 0.3312667
-0.4284472 -1.258679 2.016116 -7.345031 0.3665814
-0.7001094 -0.9204124 1.996553 -7.158727 0.436101
-1.38211 -0.6382534 1.987356 -7.12898 0.3616877
-1.43442 0.6323442 1.801759 -7.488891 0.3250277
-1.478918 1.021316 1.455814 -6.837105 0.3829384
