factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
4.703468 -3.445199 -0.6797504 -6.60002 0.5603879
4.555479 -3.532662 -0.5629037 -7.337197 0.60505
4.202111 -3.232176 -0.3701255 -7.374062 0.5742198
4.113088 -3.631794 -0.3327661 -8.154818 0.5857109
4.29554 -3.549569 -0.1661989 -8.019413 0.5687537
4.376805 -3.500749 -0.1978167 -7.796976 0.5153449
4.210256 -3.361048 -0.4517256 -8.147905 0.4802019
4.106824 -3.217105 -0.2584963 -8.48667 0.4457006
4.405398 -3.168607 -0.5014783 -8.672613 0.520809
3.865293 -2.909063 -0.5141397 -9.678615 0.5223722
4.016795 -3.213544 -0.2993297 -10.2668 0.4659496
4.056078 -3.383027 -0.3828443 -10.18012 0.4554339
3.4389 -3.216494 -0.3420315 -9.900617 0.4167151
3.441589 -3.310894 -0.2932908 -9.815934 0.3710394
3.448958 -3.297702 -0.3703746 -10.14257 0.3514666
3.446606 -2.617227 -0.413112 -10.50678 0.3694434
3.700712 -3.035268 -0.6097215 -10.67969 0.3959883
3.959543 -3.053848 -0.1502034 -10.69903 0.2948906
3.612596 -2.753658 -0.2337756 -10.69775 0.3685992
4.009932 -2.793658 -0.2010565 -11.0795 0.3517634
4.304751 -2.905366 -0.3893247 -11.80886 0.4755093
3.95283 -2.838027 -0.6278182 -11.64423 0.4368311
3.942858 -3.363453 -0.640533 -11.53646 0.5785127
3.774551 -3.142043 -0.5453115 -11.66184 0.6092644
3.718389 -3.480195 -0.4604738 -11.40824 0.5550707
3.682267 -3.480162 -0.5128393 -10.94384 0.3883405
3.529384 -3.6905 -0.7350016 -10.46146 0.4162898
3.413879 -3.578211 -0.469046 -9.702933 0.4487303
3.682664 -3.679316 -0.6473016 -9.43278 0.4007366
3.910555 -3.548145 -0.7092378 -9.382799 0.4254113
3.826068 -3.699055 -0.2080267 -9.516867 0.4118039
3.347721 -3.391236 -0.3947479 -8.370933 0.4813141
3.394159 -3.469336 -0.3224533 -8.573947 0.3881041
