factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.0479601 -0.04623416 -0.2465958 -0.4389305 0.1818426
0.1398004 -0.07938514 -0.2449861 -0.6422484 0.2305819
0.1964757 0.1338037 -0.1985296 -0.401951 0.1798459
0.02615106 0.01157305 -0.2508633 -0.3011288 0.1771595
-0.1231917 -0.1966802 -0.3353249 -0.3166573 0.1991509
0.001886069 -0.05624647 -0.1574761 -0.4975698 0.2445145
-0.04747808 -0.04622739 -0.3172543 -0.6119337 0.2222984
-0.08457562 -0.09528023 -0.3880933 -0.3358865 0.2327582
0.002113573 -0.1395025 -0.3080214 -0.4707206 0.2575204
0.2123901 0.02121658 -0.1929483 -0.1745519 0.2155279
0.02250417 -0.000989859 -0.1234805 -0.3234403 0.1684889
0.01085591 0.174419 -0.1039395 -0.5549646 0.2632323
0.08116794 0.003826764 -0.1770057 -0.4044877 0.1917681
0.1495949 0.1697533 -0.1788492 -0.3999493 0.2337997
0.1830233 0.05961528 -0.1403818 -0.5566834 0.2710077
0.247801 0.1464222 -0.1513958 -0.4285869 0.3436865
0.05525664 0.003216352 -0.3118875 -0.459369 0.406314
0.06467335 0.06174968 -0.3198206 -0.2436221 0.330081
0.02960798 0.008055506 -0.3212542 -0.568182 0.3235235
0.2617538 0.148188 -0.2660679 -0.5239366 0.2941708
0.003382247 -0.04180425 -0.3794771 -0.2859905 0.3122499
0.2035438 0.1391706 -0.1166721 -0.3295214 0.2867547
0.02723684 -0.1736408 -0.404252 -0.3360006 0.345268
-0.159597 -0.1404881 -0.2606802 -0.4188185 0.2188587
-0.09799687 -0.07282603 -0.1687867 -0.2338184 0.1905969
0.09905018 0.09076921 -0.2319335 -0.2984644 0.2803802
-0.03960175 -0.2114573 -0.3374307 -0.5797739 0.2262289
-0.3242968 -0.3973162 -0.5490203 -0.470333 0.2862706
-0.192001 -0.1178002 -0.4437159 -0.3269829 0.2631981
-0.07941564 -0.1562984 -0.2861356 -0.1096234 0.192883
0.1443995 -0.0009582807 -0.1474269 -0.1167097 0.1433804
0.0636958 0.04010264 -0.1983993 -0.2930381 0.184651
-0.1407384 -0.1271508 -0.1501879 -0.2205668 0.1637895
0.1030464 -0.08912923 -0.1906596 -0.1914464 0.1658513
-0.005018244 0.04341324 -0.05663238 -0.06743593 0.1145437
0.04662291 -0.01039917 0.0908703 -0.2235309 0.04736317
0.07335497 0.09300363 0.1029991 -0.1817607 0.07971341
0.1306144 0.07276031 -0.05181997 -0.2799258 0.1147645
0.1057485 0.07835799 0.06032675 -0.2935991 0.1206671
0.1922654 0.2028723 -0.02547843 -0.2146165 0.1574648
0.1486603 0.1391242 0.06520362 -0.322216 0.1421836
-0.00836113 -0.1261654 -0.09726168 -0.3633323 0.2914348
0.1336796 0.005748457 -0.1267655 -0.4471422 0.2761114
0.01979005 0.03408661 -0.2395666 -0.2657521 0.2856584
0.243411 0.1678227 -0.3128522 -0.2667887 0.287992
0.2284374 0.210735 -0.3539398 -0.3489504 0.2522843
0.147853 0.1561376 -0.1894844 -0.5245461 0.1884256
0.3133567 0.278063 0.04794564 -0.5030071 0.1400146
0.2225052 0.0580208 -0.1211797 -0.3654286 0.1591208
0.1758076 0.2543869 -0.1491959 -0.5090475 0.2446752
-0.1294848 -0.04958633 -0.1499083 -0.5500525 0.2217781
-0.2328623 -0.3699111 -0.1621967 -0.4060397 0.1632604
-0.3150743 -0.4696997 -0.2909759 -0.4922181 0.08572332
-0.1235501 -0.3190225 -0.3060788 -0.2233075 0.08414097
-0.001266103 -0.07456504 -0.1536315 -0.2800861 0.1094134
-0.1327586 -0.1809955 -0.2408693 -0.2391518 0.1323793
0.1397003 -0.05785647 -0.252871 -0.1256895 0.09843901
0.1194255 0.07078573 0.02657451 -0.3477871 0.06847509
0.1898717 0.08250367 0.01644039 -0.2591033 0.1302504
0.1867727 0.2202178 -0.04858265 -0.6513381 0.1794101
0.2019744 0.08444377 -0.05237253 -0.4126095 0.1322318
-0.05264263 -0.06187599 -0.2264928 -0.3219871 0.1695327
0.1899738 0.0190876 -0.2875722 -0.3363488 0.1845473
-0.1268683 -0.2619313 -0.2627299 -0.3674383 0.1453858
-0.1751208 -0.06924198 -0.1979919 -0.2600393 0.2040742
-0.1635685 -0.2148164 -0.3278048 -0.3493484 0.2628246
-0.1027778 -0.1257064 -0.3887449 -0.3371384 0.1782131
0.01092728 -0.03120981 -0.2791262 -0.3531786 0.2621497
0.1061139 -0.02274596 -0.1562215 -0.5741195 0.2823348
0.1179755 0.1169071 -0.2006359 -0.2942154 0.248661
0.0493092 -0.04854616 -0.2090574 -0.6795186 0.3010412
0.1503093 0.1275865 -0.06420714 -0.4747855 0.225462
0.01718117 -0.05339207 -0.2134687 -0.4837429 0.2073533
-0.1507508 -0.1559621 -0.1756123 -0.5127069 0.2049277
-0.2210393 -0.4766615 -0.3120538 -0.354259 0.0929741
-0.2094275 -0.2149495 -0.2138726 -0.1453265 0.04227898
-0.08236486 -0.2616221 -0.24735 -0.2902948 -0.00638068
0.1931036 0.1219025 -0.007144534 -0.0029238 -0.1121464
-0.02842665 -0.06968561 0.06402036 -0.1801891 -0.07054383
-0.0939611 -0.1418997 0.01159962 -0.1270775 -0.05706388
0.05019761 -0.005652958 -0.009692776 -0.1920062 -0.04656172
0.2680094 0.3923846 0.0388879 -0.1476006 -0.07255893
0.1385246 0.1136769 0.1420937 -0.2254043 -0.1324522
0.001376808 0.03628195 0.05728528 -0.1178994 -0.06844857
0.07396344 0.026996 0.1461793 -0.1795559 -0.05370709
0.1086644 0.2410533 0.1475898 -0.08151584 -0.04449557
0.147198 0.007217342 0.1640825 -0.1749893 -0.04093864
0.06980615 -0.07223661 0.1396655 -0.2386547 -0.02061922
-0.05513388 -0.156997 -0.01041253 -0.2860135 0.02157
-0.05705144 -0.06124808 0.05042767 -0.3106939 -0.03346554
0.129905 -0.04556638 -0.0191306 -0.2190544 0.01018682
0.1481551 0.2977243 -0.1234461 -0.3566886 0.05158673
0.2693832 0.2839421 0.05140448 -0.5732769 0.05377904
0.1215354 -0.01169498 -0.08417672 -0.1887584 0.07809829
-0.02951624 -0.1708736 -0.1932791 -0.3370608 0.1140733
-0.03218629 -0.07293896 -0.1016765 -0.2036574 0.1346448
0.2585027 0.1444905 -0.09607883 -0.219461 0.1467622
0.07559163 0.1165462 -0.1530115 -0.5875068 0.1676053
-0.02293361 0.05069983 0.04370552 -0.3542623 0.1657331
0.022335 -0.05805601 -0.07615391 -0.3875384 0.1438776
0.2610834 0.06685675 -0.06374713 -0.007255615 0.1965136
0.07368639 0.01687185 -0.2785139 -0.4128515 0.1821698
0.1131822 0.07594044 -0.04426737 -0.3839158 0.1590509
0.156974 0.2754101 -0.1057018 -0.3049199 0.1310296
0.07354783 -0.03983677 -0.2001243 -0.4603135 0.1481998
0.2628207 0.1667491 -0.08924984 -0.3533881 0.2066143
0.3511076 0.3240988 0.06463408 -0.4561522 0.1451299
0.5187133 0.3499958 0.3011407 -0.2026444 0.04095283
0.3384354 0.1604542 0.22911 -0.1014186 0.05137333
0.2936256 0.311654 0.09644652 -0.187503 0.04176664
0.3039051 0.281792 0.02573377 -0.1953498 0.04368172
0.1994802 0.1076988 0.08727924 -0.02528468 0.08144231
-0.04804064 -0.1275285 -0.06646709 -0.1805377 0.0713571
-0.2584245 -0.3867098 -0.1457137 -0.2429349 0.008434225
-0.00882963 -0.05068785 -0.1093655 -0.1875943 0.03190315
0.07425553 -0.1162432 -0.1184342 -0.1150201 0.09025779
-0.02321932 0.05603797 -0.06887998 -0.1486074 0.08685839
0.0298624 0.02333516 0.01794496 -0.2922709 0.1246795
-0.03951238 -0.02952229 0.03026906 -0.2707368 0.0706351
0.04148438 0.02315561 -0.007611361 -0.2742701 0.04654561
-0.05945956 -0.1100429 0.1893398 -0.3041668 0.01266568
-0.0283861 -0.1485305 -0.09366759 -0.2288597 0.03765636
-0.00383533 -0.1429645 -0.07311273 -0.2748627 0.01880602
0.05440429 -0.1268906 0.002314556 -0.06427685 0.03021495
-0.0528388 -0.1750754 -0.1148079 -0.2507139 0.03522144
-0.09435193 -0.1337927 -0.1070004 -0.3352318 0.02029427
