factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.3113261 0.1656234 -0.3080314 -0.1879762 0.1448007
0.2840503 0.2344136 -0.1598709 -0.3751536 0.201319
0.3419923 0.2842728 -0.2038011 -0.2355098 0.1526708
0.3315082 0.257383 -0.1816109 -0.284585 0.1759305
0.2045978 0.09065279 -0.08615843 -0.4627385 0.2432275
0.4065436 0.2411471 -0.0378155 -0.3755767 0.2327391
0.483449 0.4241093 -0.05578689 -0.4118987 0.2270564
0.03364383 -0.09682506 -0.4340335 -0.3981522 0.2134786
0.1039112 0.1840399 -0.3346505 -0.1723435 0.1683559
0.1925098 -0.05427114 -0.1714612 -0.3754767 0.1664138
0.137165 0.05382101 -0.2141464 -0.2825721 0.228443
0.04276679 -0.02389127 -0.1672288 -0.3761948 0.1874972
0.1080197 -0.1908801 -0.3575212 -0.3744963 0.1925256
0.1732313 0.07135042 -0.08772711 -0.08857919 0.1288907
0.3740003 0.2670816 -0.08627293 -0.05935063 0.1271783
0.5793795 0.4830116 0.05597029 -0.1002769 0.08592842
0.3836282 0.3364481 -0.09539021 -0.2594858 0.09276929
0.4029461 0.2992674 -0.06158519 -0.09602927 0.02962706
0.08751541 0.1335492 -0.0463265 -0.1532284 0.09211455
0.3522456 0.3681555 0.07403048 -0.2991372 0.1289789
0.1920273 0.1121765 0.1125043 -0.3844572 0.1672893
0.2183636 0.1952983 0.01123561 -0.4290775 0.1853074
0.2303974 0.2588061 -0.05154141 -0.01734641 0.2317412
0.1998444 0.1400228 -0.01937051 -0.4021784 0.1190529
0.3385622 0.1683508 -0.1853212 -0.1358433 0.1325617
0.4408312 0.3117781 -0.06098413 -0.1334185 0.1579078
0.3466072 0.4192339 0.02735872 -0.2943275 0.115642
0.4840516 0.4767132 0.1087963 -0.2018937 0.1023326
0.4138544 0.311909 0.116715 -0.3759721 0.1073988
0.09933489 -0.05539748 -0.2094068 -0.3920203 0.1416824
-0.08551362 -0.4514985 -0.2886044 -0.209633 0.1229783
-0.3108954 -0.1522149 -0.3942404 -0.1699025 0.1095611
-0.02215984 0.015685 -0.3781342 0.0912971 0.1567991
0.2680704 0.3511727 -0.2335762 -0.3427871 0.1624684
-0.00226636 -0.1641561 -0.436504 -0.2425189 0.2563358
-0.04291452 0.009610264 -0.2988262 -0.4587786 0.263349
-0.1034134 -0.1173526 -0.4673077 -0.5230003 0.2286356
0.1507418 0.03508988 -0.2280265 -0.5357655 0.2101679
0.06670245 0.04827532 -0.1567206 -0.4336738 0.1403588
-0.04688441 -0.07715125 -0.2765344 -0.3510002 0.1818467
0.007532889 -0.06911372 -0.4106612 -0.3520598 0.2174198
-0.04242438 0.002649002 -0.2325038 -0.5707531 0.2413152
0.188757 0.1596509 -0.09947296 -0.1979051 0.2191686
0.1183423 -0.04318321 -0.1776158 -0.4796571 0.1758744
0.139558 0.1302404 -0.0911232 -0.3928519 0.09235363
-0.1875317 -0.1599957 -0.3969553 -0.3128261 0.09480755
-0.003222809 0.04736789 -0.2485415 -0.1968584 0.06385283
-0.002386253 -0.1091061 -0.07994411 -0.1774067 0.1014705
0.02166534 0.02128181 -0.02728321 -0.2848632 0.09973422
0.1519194 -0.04817045 -0.1480558 -0.2454002 0.05063873
-0.02763541 -0.2244826 -0.1748535 -0.3579012 0.03553702
0.006876403 -0.122788 -0.1415455 -0.2081459 0.06336795
-0.02167205 -0.1097648 0.1251661 -0.3173301 0.04540095
-0.01073879 -0.1311655 -0.04481984 -0.2572522 0.0931916
-0.07276868 -0.1533666 -0.09090806 -0.1465123 0.08377922
-0.1076915 -0.1054479 -0.06215563 -0.2403138 0.08572451
0.0117654 -0.06187136 -0.137626 -0.09833859 0.06853799
-0.0002266665 -0.1464242 -0.1624057 -0.2310553 0.06267286
-0.08590528 -0.08746661 -0.07061787 -0.2637841 0.04448792
-0.1614635 -0.1518381 -0.2792478 -0.2553043 0.1396688
-0.2175544 -0.3295638 -0.3937068 -0.4605864 0.1336266
-0.1153447 -0.1642286 -0.3916639 -0.2491889 0.1598334
-0.03473643 -0.1259801 -0.4934295 -0.309127 0.1538137
-0.1477406 -0.1669783 -0.3407015 -0.2477406 0.1175062
-0.1826049 -0.1774435 -0.4533179 -0.1128846 0.1146061
-0.1302372 -0.109119 -0.4860209 -0.3982011 0.1145121
-0.1514096 -0.2710345 -0.3319927 -0.1111046 0.03844496
0.174164 0.006943999 -0.222314 -0.1755586 0.1376653
0.3911383 0.3881746 -0.06610642 -0.2223889 0.08968683
0.6736382 0.6875328 0.007885339 -0.1107138 0.08259033
0.6537652 0.6115611 0.08238397 -0.1655862 0.07921859
0.592315 0.5254259 0.01252414 -0.3357289 0.1279925
0.5964607 0.4887159 0.008524292 -0.2849375 0.09213835
0.5370342 0.4300415 -0.1480333 -0.2923054 0.1303741
0.3567459 0.435846 -0.1404367 -0.4071802 0.1712965
0.2897252 0.2256714 -0.03566455 -0.4718227 0.1496467
0.3658783 0.3141784 0.1394296 -0.4947954 0.2059256
0.246308 0.3198781 0.1281688 -0.3036073 0.1390482
0.1167789 0.1186596 -0.1244873 -0.2925559 0.15472
0.2700502 0.05969463 -0.01562288 -0.4911784 0.1595469
-0.05088208 -0.05606011 -0.08788567 -0.3869823 0.1492075
0.08177101 -0.001709649 -0.1621379 -0.3929621 0.1632992
-0.04467036 -0.06394134 -0.1375651 -0.3873103 0.1597873
0.1736442 0.05955043 -0.2196798 -0.4661087 0.09128754
-0.02413274 -0.09177348 0.05860645 -0.3534975 0.09740599
-0.01340119 -0.1406825 -0.2288033 -0.4233331 0.08311033
0.1500895 -0.1029464 -0.1423168 -0.1524535 0.08053243
0.1905933 0.159672 -0.1596204 -0.1576364 0.1344441
0.264407 0.287984 -0.2281293 -0.3525973 0.1456969
0.2822179 0.3062031 0.0905324 0.1216951 0.1240674
0.2422479 0.06828657 -0.1497405 -0.09505374 0.1527127
0.2787753 0.2665 -0.06294739 -0.3984877 0.09584376
0.07072665 0.02652367 -0.1848238 -0.3597653 0.1225243
